review_text,review_score,filtered_review_text
This game is horrible why aren't the graphics good like Call of Duty: Ghosts that game has very gud graphics wow Valve more like Bad oh snap,1,game horrible arent graphics good like call duty ghosts game gud graphics wow valve like bad oh snap
"Old But Gold,Great FPS game!",1,old goldgreat fps game
CLASSIC ! THE BEST PVP EVER,1,classic best pvp ever
Really great game :),1,really great game
FIrst game in inventory!,1,first game inventory
"Possibly one of the greatest first person shooting games ever made. Try it out and see how you like it. Too bad that numerous number of hackers are around these days, but not a probem if server admins are present.   You can try maps like dust/dust2, assault, or even fy maps like snow and iceworld. Awp maps are also great if you like scoping and killing opponents with one shot.  Maybe even go for some of the fun surfing maps that are still around.   Lastly, fyi it does take some time to find the optimal sensitivity setting that you play the best with.",1,possibly one greatest first person shooting games ever made try see like bad numerous number hackers around days probem server admins present try maps like dustdust assault even fy maps like snow iceworld awp maps also great like scoping killing opponents one shot maybe even go fun surfing maps still around lastly fyi take time find optimal sensitivity setting play best
all time favourite game till this day.,1,time favourite game till day
An old mod with infitine posibilities. A graphic overhaul might make it more popular than global offensive. But alluminati...,1,old mod infitine posibilities graphic overhaul might make popular global offensive alluminati
"Zombies, fun times with friends, best Call of Duty on PC, every PC gamer should have this honestly. If you have no friends, try streaming it, making videos of it or look for some forums, surprisingly huge community still playing this game.",1,zombies fun times friends best call duty pc every pc gamer honestly friends try streaming making videos look forums surprisingly huge community still playing game
"A wonderful game, as most CoD's are. Even if you arnt a fan of the multiplayer, or the campaign, Zombies has something for everyone in all the downloadable maps.",1,wonderful game cods even arnt fan multiplayer campaign zombies something everyone downloadable maps
Subscribe me  www.youtube.com/xoxobemovies ,1,subscribe wwwyoutubecomxoxobemovies
"In my opinion: CS is the best game ever made! CS 1.3 was my personal favorite update, but 1.6 is and always will be amazing. I still pub a de_dust2 server daily.",1,opinion cs best game ever made cs personal favorite update always amazing still pub dedust server daily
"Oldschool, classic, addictive game that u can play on any pc.",1,oldschool classic addictive game u play pc
"┻┳| ┳┻| _ ┻┳| •.•) Daddy,Are The hackers Gone? ┳┻|⊂ﾉ ┻┳| /﹋\ (҂`_´) -NOPE,SON GET BACK IN YOUR BEDROOM &lt;,︻╦╤─ ҉ /﹋\",-1,daddyare hackers gone nopeson get back bedroom lt
"This game is old as dirt, yet I still like it.  10/10 better than Counter-♥♥♥♥: Global Trash",1,game old dirt yet still like better counter global trash
"You proboly have not heard about counter strike, its far from main stream.",1,proboly heard counter strike far main stream
Awesome Game + Custom zombies = Absolute Madness!,1,awesome game custom zombies absolute madness
"♥♥♥♥ Source ,1.6 is and will ever be the best m8.just check itand feel the diffrent. a'ight",1,source ever best mjust check itand feel diffrent aight
"Best.FPS.Ever. You may have noticed I have very little hours, that is because, as a young duck, I used to play this game 24/7 at cybercafes vs randoms who played it, basically a LAN there, brings tears to my eyes the experiences I shared with this game and the people at that 1 cybercafe :_(.",1,bestfpsever may noticed little hours young duck used play game cybercafes vs randoms played basically lan brings tears eyes experiences shared game people cybercafe
"It's nice, if you need a calm co-op game - the zombies mode here is great! In addition to that, the modding community can provide you with some additional hours of gameplay.",1,nice need calm coop game zombies mode great addition modding community provide additional hours gameplay
"Most fun i've ever had playing an fps game on pc. So much better than call of duty, and probably has better graphics too.",1,fun ive ever playing fps game pc much better call duty probably better graphics
10/10   Gaben hates his grandkids  Not on steam sale,1,gaben hates grandkids steam sale
dont change the screen to wide screen it just zooms in and you cant change it,1,dont change screen wide screen zooms cant change
"Super fun multilplayer, but the co-op Zombies is broken :(",1,super fun multilplayer coop zombies broken
"Best game ever, good old times :)",1,best game ever good old times
Pff... best when played at internet cafe,1,pff best played internet cafe
"There are 3 games in the Counter-Strike series. There is Counter-Strike Source. Then you have the middle aged brother out of the group, Counter-Strike Condition Zero. Sure these two updated and improved versions are some what good. But the oldest brother is the best. Counter-Strike 1.6. Thought it is the oldest out of all the three, it seems to me that it's the most played and respected game out of them all. I mean sure the other two may be fun. But there is no match up to what the real game. What I mean by this, Counter-Strike 1.6 is the orignal and by far best Counter-Strike ever made. So basically this game may be old but it is the most played and fun out of the three.   Reason being, Counter-Strike 1.6 has the most active and filled Steam Community. The legit and good players of the Counter-Strike series have stayed with the old school. Even though 1.6 may not have as good as graphics as Condition Zero or Counter-Strike Source. It is the most played and talked about around the gaming world. You dont see big gaming websites talking about Condition Zero events. There are no big major Condition Zero events. All of the good and legit players are basically all playing Counter-Strike 1.6. Sure there is some talk about Counter-Strike Source. But non the less, Counter-Strike 1.6 takes some skill to play and become well known as a top notch player. As in Counter-Strike Source there are many messed up things with aim and registration. So really even the slitest baddies can get somewhere with Counter-Strike Source. For as in Counter-Strike 1.6 there is a good amount of skillz needed to play the gama. Atleast to play good.   Soon I hear that a new Counter-Strike is coming into play. Sort of a combination of all three games. Condition-Zero, Counter-Strike Source put some play into it. But see they do not use anything from Counter-Strike 1.6. Theres another good reason why this game is going to be just like Condition-Zero and Counter-Strike Source. Sure people may play the game for a while when its comes out. But all in all Counter-Strike 1.6 is going to be the best Counter-Strike game in the series. Like stated earlier graphics dont matter to me. As well as they dont matter to real gamers. If you play a game cause of it's graphics, then im really sorry to tell you that you are not a real gamer. Its said but true. Games are never about the graphics. Its what the game is and if people enjoy playing it. Sure graphics are sometimes nice. But Counter-Strike 1.6 does not have the greatest graphics in the world and it is one of the most well known and played games in the whole gaming world.",1,games counterstrike series counterstrike source middle aged brother group counterstrike condition zero sure two updated improved versions good oldest brother best counterstrike thought oldest three seems played respected game mean sure two may fun match real game mean counterstrike orignal far best counterstrike ever made basically game may old played fun three reason counterstrike active filled steam community legit good players counterstrike series stayed old school even though may good graphics condition zero counterstrike source played talked around gaming world dont see big gaming websites talking condition zero events big major condition zero events good legit players basically playing counterstrike sure talk counterstrike source non less counterstrike takes skill play become well known top notch player counterstrike source many messed things aim registration really even slitest baddies get somewhere counterstrike source counterstrike good amount skillz needed play gama atleast play good soon hear new counterstrike coming play sort combination three games conditionzero counterstrike source put play see use anything counterstrike theres another good reason game going like conditionzero counterstrike source sure people may play game comes counterstrike going best counterstrike game series like stated earlier graphics dont matter well dont matter real gamers play game cause graphics im really sorry tell real gamer said true games never graphics game people enjoy playing sure graphics sometimes nice counterstrike greatest graphics world one well known played games whole gaming world
